cruise,file,date,file_duration,lat,lon,conductivity,salinity,ocean_tmp,par,bulk_red,stream_pressure,flow_rate,event_rate
realtime,2015-03-21T12-46-53+00-00,2015-03-21T12:46:53+00:00,180.057,4507.9205,12551.0796,NA,32.41,11.64,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T12-49-53+00-00,2015-03-21T12:49:53+00:00,180.046,4507.5031,12551.6963,NA,32.42,11.66,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T12-52-53+00-00,2015-03-21T12:52:53+00:00,180.146,4507.0844,12552.3152,NA,32.42,11.68,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T12-55-53+00-00,2015-03-21T12:55:53+00:00,180.085,4506.7608,12552.7852,NA,32.42,11.69,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T12-58-54+00-00,2015-03-21T12:58:54+00:00,180.021,4506.3185,12553.4181,NA,32.42,11.68,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-01-54+00-00,2015-03-21T13:01:54+00:00,180.011,4505.8761,12554.0899,NA,32.42,11.67,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-04-54+00-00,2015-03-21T13:04:54+00:00,180.042,4505.567,12554.5721,NA,32.41,11.67,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-07-54+00-00,2015-03-21T13:07:54+00:00,180.001,4505.1384,12555.272,NA,32.41,11.65,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-10-54+00-00,2015-03-21T13:10:54+00:00,180.031,4504.7439,12555.918,NA,32.4,11.65,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-13-55+00-00,2015-03-21T13:13:55+00:00,180.041,4504.3254,12556.6036,NA,32.4,11.66,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-16-55+00-00,2015-03-21T13:16:55+00:00,180.014,4504.0317,12557.0824,NA,32.41,11.69,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-19-55+00-00,2015-03-21T13:19:55+00:00,180.004,4503.6034,12557.7522,NA,32.41,11.69,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-22-55+00-00,2015-03-21T13:22:55+00:00,180.023,4503.195,12558.3933,NA,32.41,11.68,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-25-55+00-00,2015-03-21T13:25:55+00:00,180.031,4502.7694,12559.055,NA,32.41,11.67,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-28-55+00-00,2015-03-21T13:28:55+00:00,180.048,4502.4359,12559.5739,NA,32.41,11.67,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-31-56+00-00,2015-03-21T13:31:56+00:00,180.01,4501.9949,12600.2505,NA,32.41,11.65,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-34-56+00-00,2015-03-21T13:34:56+00:00,180.052,4501.5858,12600.8717,NA,32.41,11.62,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-37-56+00-00,2015-03-21T13:37:56+00:00,180.051,4501.1646,12601.5039,NA,32.4,11.6,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-40-56+00-00,2015-03-21T13:40:56+00:00,180.033,4500.7457,12602.1444,NA,32.4,11.59,-0.000979,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-43-56+00-00,2015-03-21T13:43:56+00:00,180.144,4500.4072,12602.6568,NA,32.4,11.57,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-46-57+00-00,2015-03-21T13:46:57+00:00,180.092,4459.9788,12603.3427,NA,32.4,11.57,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-49-57+00-00,2015-03-21T13:49:57+00:00,180,4459.5739,12604.001,NA,32.4,11.58,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-52-57+00-00,2015-03-21T13:52:57+00:00,180.062,4459.1551,12604.6714,NA,32.4,11.59,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-55-57+00-00,2015-03-21T13:55:57+00:00,180.039,4458.8393,12605.1863,NA,32.4,11.59,-0.000953,38.5522,12,2471.3437336,NA
realtime,2015-03-21T13-58-57+00-00,2015-03-21T13:58:57+00:00,180.059,4458.4194,12605.8531,NA,32.4,11.59,-0.000928,20.9311,12,2471.3437336,NA
realtime,2015-03-21T14-01-58+00-00,2015-03-21T14:01:58+00:00,180.011,4457.9876,12606.5395,NA,32.4,11.58,-0.000902,20.9311,12,2471.3437336,NA
realtime,2015-03-21T14-04-58+00-00,2015-03-21T14:04:58+00:00,180.118,4457.5766,12607.1855,NA,32.4,11.57,-0.000851,20.9311,12,2471.3437336,NA
realtime,2015-03-21T14-07-58+00-00,2015-03-21T14:07:58+00:00,180.084,4457.2355,12607.6987,NA,32.4,11.56,-8e-04,20.9311,12,2471.3437336,NA
realtime,2015-03-21T14-10-58+00-00,2015-03-21T14:10:58+00:00,180.113,4456.786,12608.356,NA,32.4,11.55,-0.000673,20.9311,12,2471.3437336,NA
realtime,2015-03-21T14-13-59+00-00,2015-03-21T14:13:59+00:00,180.124,4456.3764,12608.9693,NA,32.4,11.55,-0.000443,20.9311,12,2471.3437336,NA
realtime,2015-03-21T14-16-59+00-00,2015-03-21T14:16:59+00:00,180.092,4455.9666,12609.6051,NA,32.4,11.55,-0.000138,20.9311,12,2471.3437336,NA
realtime,2015-03-21T14-19-59+00-00,2015-03-21T14:19:59+00:00,180.07,4455.5205,12610.3028,NA,32.39,11.55,0.000296,20.9311,12,2471.3437336,NA
realtime,2015-03-21T14-22-59+00-00,2015-03-21T14:22:59+00:00,180.124,4455.1773,12610.8307,NA,32.39,11.54,0.000754,20.5027,12,2471.3437336,NA
realtime,2015-03-21T14-26-00+00-00,2015-03-21T14:26:00+00:00,180.078,4454.722,12611.5367,NA,32.39,11.54,0.001443,50.0271,12,2471.3437336,NA
realtime,2015-03-21T14-29-00+00-00,2015-03-21T14:29:00+00:00,180.04,4454.2716,12612.2311,NA,32.39,11.54,0.002513,77.4901,12,2471.3437336,NA
realtime,2015-03-21T14-32-00+00-00,2015-03-21T14:32:00+00:00,180.011,4453.9301,12612.767,NA,32.39,11.54,0.003355,77.4901,12,2471.3437336,NA
realtime,2015-03-21T14-35-00+00-00,2015-03-21T14:35:00+00:00,180.108,4453.5067,12613.4332,NA,32.39,11.53,0.004731,77.4901,12,2471.3437336,NA
realtime,2015-03-21T14-38-00+00-00,2015-03-21T14:38:00+00:00,180.071,4453.0557,12614.1439,NA,32.4,11.55,0.011027,77.4901,12,2471.3437336,NA
realtime,2015-03-21T14-41-01+00-00,2015-03-21T14:41:01+00:00,180.143,4452.6291,12614.8231,NA,32.4,11.56,0.015437,77.4901,12,2471.3437336,NA
realtime,2015-03-21T14-44-01+00-00,2015-03-21T14:44:01+00:00,180.053,4452.2738,12615.358,NA,32.41,11.56,0.020765,77.4901,12,2471.3437336,NA
realtime,2015-03-21T14-47-01+00-00,2015-03-21T14:47:01+00:00,180.014,4451.8288,12616.0369,NA,32.4,11.55,0.024104,77.4901,12,2471.3437336,NA
realtime,2015-03-21T14-50-01+00-00,2015-03-21T14:50:01+00:00,180.012,4451.3949,12616.6898,NA,32.4,11.54,0.020816,77.4901,12,2471.3437336,NA
realtime,2015-03-21T14-53-02+00-00,2015-03-21T14:53:02+00:00,180.146,4450.9685,12617.3478,NA,32.4,11.53,0.039475,77.4901,12,2471.3437336,NA
realtime,2015-03-21T14-56-02+00-00,2015-03-21T14:56:02+00:00,180.021,4450.512,12618.0302,NA,32.4,11.53,0.050257,77.4901,12,2471.3437336,NA
realtime,2015-03-21T14-59-02+00-00,2015-03-21T14:59:02+00:00,180.018,4450.0837,12618.6833,NA,32.41,11.53,0.03611,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-02-02+00-00,2015-03-21T15:02:02+00:00,118.424,4449.8262,12619.066,NA,32.41,11.54,0.046561,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-13-35+00-00,2015-03-21T15:13:35+00:00,180.098,4448.1243,12621.6246,NA,32.4,11.58,0.08788,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-16-35+00-00,2015-03-21T15:16:35+00:00,180.134,4447.666,12622.3233,NA,32.4,11.65,0.095935,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-19-35+00-00,2015-03-21T15:19:35+00:00,180.068,4447.2495,12622.9611,NA,32.39,11.67,0.037893,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-22-35+00-00,2015-03-21T15:22:35+00:00,180.094,4446.8308,12623.6164,NA,32.38,11.68,0.033662,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-25-36+00-00,2015-03-21T15:25:36+00:00,180.06,4446.424,12624.2457,NA,32.44,11.91,0.031164,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-28-36+00-00,2015-03-21T15:28:36+00:00,180.137,4446.0101,12624.9016,NA,32.44,11.92,0.036262,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-31-36+00-00,2015-03-21T15:31:36+00:00,180.051,4445.6906,12625.3972,NA,32.44,11.95,0.041869,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-34-36+00-00,2015-03-21T15:34:36+00:00,180.115,4445.2736,12626.0559,NA,32.44,12.01,0.04842,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-37-37+00-00,2015-03-21T15:37:37+00:00,180.062,4444.8413,12626.7354,NA,32.45,12.03,0.049337,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-40-37+00-00,2015-03-21T15:40:37+00:00,180.126,4444.4335,12627.381,NA,32.45,12.02,0.036644,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-43-37+00-00,2015-03-21T15:43:37+00:00,180.047,4444.0117,12628.056,NA,32.45,11.98,0.039575,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-46-37+00-00,2015-03-21T15:46:37+00:00,180.064,4443.5802,12628.7383,NA,32.45,11.94,0.026855,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-49-38+00-00,2015-03-21T15:49:38+00:00,180.141,4443.253,12629.2575,NA,32.44,11.87,0.016252,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-52-38+00-00,2015-03-21T15:52:38+00:00,180.049,4442.8185,12629.9576,NA,32.43,11.83,0.011307,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-55-38+00-00,2015-03-21T15:55:38+00:00,180.064,4442.38,12630.6608,NA,32.4,11.71,0.020381,77.4901,12,2471.3437336,NA
realtime,2015-03-21T15-58-38+00-00,2015-03-21T15:58:38+00:00,180.126,4441.9519,12631.3236,NA,32.4,11.75,0.039039,77.4901,12,2471.3437336,NA
realtime,2015-03-21T16-01-39+00-00,2015-03-21T16:01:39+00:00,180.09,4441.5138,12632.0103,NA,32.43,11.89,0.079515,77.4901,12,2471.3437336,NA
realtime,2015-03-21T16-04-39+00-00,2015-03-21T16:04:39+00:00,180.137,4441.0997,12632.6592,NA,32.45,11.93,0.04304,77.4901,12,2471.3437336,NA
realtime,2015-03-21T16-07-39+00-00,2015-03-21T16:07:39+00:00,180.078,4440.7605,12633.1846,NA,32.45,11.95,0.025478,77.4901,12,2471.3437336,NA
realtime,2015-03-21T16-10-39+00-00,2015-03-21T16:10:39+00:00,180.02,4440.335,12633.8538,NA,32.47,12,0.024153,23.9889,12,2471.3437336,NA
realtime,2015-03-21T16-13-39+00-00,2015-03-21T16:13:39+00:00,180.116,4439.8957,12634.5425,NA,32.48,11.89,0.031239,29.1279,12,2471.3437336,NA
realtime,2015-03-21T16-16-40+00-00,2015-03-21T16:16:40+00:00,180.029,4439.4519,12635.2249,NA,32.48,11.87,0.043168,47.8192,12,2471.3437336,NA
realtime,2015-03-21T16-19-40+00-00,2015-03-21T16:19:40+00:00,180.042,4439.0262,12635.8782,NA,32.48,11.88,0.048317,27.8661,12,2471.3437336,NA
realtime,2015-03-21T16-22-40+00-00,2015-03-21T16:22:40+00:00,180.146,4438.5991,12636.5357,NA,32.48,11.89,0.181063,22.876,12,2471.3437336,NA
realtime,2015-03-21T16-25-40+00-00,2015-03-21T16:25:40+00:00,180.048,4438.1926,12637.1905,NA,32.47,11.94,0.177368,22.876,12,2471.3437336,NA
realtime,2015-03-21T16-28-41+00-00,2015-03-21T16:28:41+00:00,180.003,4437.7834,12637.8445,NA,32.47,11.97,0.179458,27.6733,12,2471.3437336,NA
realtime,2015-03-21T16-31-41+00-00,2015-03-21T16:31:41+00:00,180.111,4437.4697,12638.3529,NA,32.47,11.98,0.183869,24.272,12,2471.3437336,NA
realtime,2015-03-21T16-34-41+00-00,2015-03-21T16:34:41+00:00,180.026,4437.0614,12639.0094,NA,32.46,11.99,0.103322,45.4957,12,2471.3437336,NA
realtime,2015-03-21T16-37-41+00-00,2015-03-21T16:37:41+00:00,180.12,4436.6501,12639.6556,NA,32.46,12.03,0.089864,45.4957,12,2471.3437336,NA
realtime,2015-03-21T16-40-41+00-00,2015-03-21T16:40:41+00:00,180.044,4436.2379,12640.2807,NA,32.46,12.05,0.078138,45.4957,12,2471.3437336,NA
realtime,2015-03-21T16-43-42+00-00,2015-03-21T16:43:42+00:00,180.135,4435.7912,12640.9328,NA,32.45,12.05,0.100058,45.4957,12,2471.3437336,NA
realtime,2015-03-21T16-46-42+00-00,2015-03-21T16:46:42+00:00,180.064,4435.3197,12641.606,NA,32.44,12.02,0.201147,24.5824,12,2471.3437336,NA
realtime,2015-03-21T16-49-42+00-00,2015-03-21T16:49:42+00:00,180.002,4434.8903,12642.2291,NA,32.44,12.01,0.198063,24.5824,12,2471.3437336,NA
realtime,2015-03-21T16-52-42+00-00,2015-03-21T16:52:42+00:00,180.094,4434.5458,12642.7262,NA,32.44,12.01,0.197755,24.5824,12,2471.3437336,NA
realtime,2015-03-21T16-55-43+00-00,2015-03-21T16:55:43+00:00,180.043,4434.2813,12643.1033,NA,32.45,12.01,0.197092,23.9362,12,2471.3437336,NA
realtime,2015-03-21T16-58-43+00-00,2015-03-21T16:58:43+00:00,180.007,4433.8234,12643.7778,NA,32.45,12.02,0.199434,95.7256,12,2471.3437336,NA
realtime,2015-03-21T17-01-43+00-00,2015-03-21T17:01:43+00:00,180.108,4433.3881,12644.401,NA,32.46,12.02,0.17285,95.7256,12,2471.3437336,NA
realtime,2015-03-21T17-04-43+00-00,2015-03-21T17:04:43+00:00,180.073,4432.9348,12645.0491,NA,32.46,12.01,0.185669,95.7256,12,2471.3437336,NA
realtime,2015-03-21T17-07-43+00-00,2015-03-21T17:07:43+00:00,34.187,4432.889,12645.1136,NA,32.46,12.02,0.182049,95.7256,12,2471.3437336,NA
realtime,2015-03-21T17-08-50+00-00,2015-03-21T17:08:50+00:00,180.106,4432.3995,12645.8229,NA,32.47,12.01,0.081397,95.7256,12,2471.3437336,NA
realtime,2015-03-21T17-11-50+00-00,2015-03-21T17:11:50+00:00,180.146,4431.9692,12646.4698,NA,32.48,12.01,0.111982,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-14-50+00-00,2015-03-21T17:14:50+00:00,180.15,4431.54,12647.1728,NA,32.47,11.98,0.249053,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-17-51+00-00,2015-03-21T17:17:51+00:00,180.03,4431.1045,12647.8802,NA,32.48,11.97,0.240157,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-20-51+00-00,2015-03-21T17:20:51+00:00,180.016,4430.7908,12648.3996,NA,32.48,11.95,0.084761,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-23-51+00-00,2015-03-21T17:23:51+00:00,180.147,4430.4048,12649.0244,NA,32.48,11.96,0.058763,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-26-51+00-00,2015-03-21T17:26:51+00:00,180.078,4430.0082,12649.655,NA,32.48,11.98,0.051346,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-29-51+00-00,2015-03-21T17:29:51+00:00,180.096,4429.6006,12650.2875,NA,32.47,12.02,0.071582,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-32-52+00-00,2015-03-21T17:32:52+00:00,180.112,4429.1671,12650.9653,NA,32.47,12.04,0.073646,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-35-52+00-00,2015-03-21T17:35:52+00:00,180.105,4428.7256,12651.6563,NA,32.47,12.06,0.087919,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-38-52+00-00,2015-03-21T17:38:52+00:00,180.046,4428.3883,12652.1794,NA,32.47,12.08,0.090212,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-41-52+00-00,2015-03-21T17:41:52+00:00,180.017,4427.963,12652.8331,NA,32.47,12.09,0.103796,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-44-53+00-00,2015-03-21T17:44:53+00:00,180.137,4427.5246,12653.4987,NA,32.46,12.1,0.11468,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-47-53+00-00,2015-03-21T17:47:53+00:00,180.024,4427.096,12654.1623,NA,32.46,12.09,0.13456,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-50-53+00-00,2015-03-21T17:50:53+00:00,180.009,4426.7677,12654.6883,NA,32.46,12.1,0.203604,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-53-53+00-00,2015-03-21T17:53:53+00:00,180.119,4426.3691,12655.3105,NA,32.45,12.1,0.194301,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-56-53+00-00,2015-03-21T17:56:53+00:00,180.087,4425.9577,12655.9611,NA,32.45,12.08,0.204776,31.6467,12,2471.3437336,NA
realtime,2015-03-21T17-59-54+00-00,2015-03-21T17:59:54+00:00,180.13,4425.5441,12656.6358,NA,32.43,12.04,0.207503,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-02-54+00-00,2015-03-21T18:02:54+00:00,180.08,4425.1483,12657.2617,NA,32.42,11.99,0.209413,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-05-54+00-00,2015-03-21T18:05:54+00:00,180.034,4424.7439,12657.8972,NA,32.42,11.93,0.207703,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-08-54+00-00,2015-03-21T18:08:54+00:00,180.149,4424.303,12658.5659,NA,32.41,11.85,0.20212,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-11-55+00-00,2015-03-21T18:11:55+00:00,180.06,4423.9876,12659.0565,NA,32.42,11.86,0.179003,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-14-55+00-00,2015-03-21T18:14:55+00:00,180.011,4423.5734,12659.6629,NA,32.42,11.89,0.188432,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-17-55+00-00,2015-03-21T18:17:55+00:00,180.063,4423.1824,12700.2544,NA,32.43,11.94,0.181473,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-20-55+00-00,2015-03-21T18:20:55+00:00,180.019,4422.7663,12700.8841,NA,32.43,11.96,0.175889,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-23-55+00-00,2015-03-21T18:23:55+00:00,180.019,4422.3493,12701.5383,NA,32.43,11.94,0.127518,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-26-56+00-00,2015-03-21T18:26:56+00:00,180.122,4422.0274,12702.026,NA,32.43,11.94,0.126319,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-29-56+00-00,2015-03-21T18:29:56+00:00,180.057,4421.6259,12702.6484,NA,32.44,11.96,0.129198,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-32-56+00-00,2015-03-21T18:32:56+00:00,180.044,4421.2101,12703.2856,NA,32.44,11.96,0.134167,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-35-56+00-00,2015-03-21T18:35:56+00:00,180.143,4420.7907,12703.9365,NA,32.44,11.93,0.148998,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-38-57+00-00,2015-03-21T18:38:57+00:00,180.049,4420.4774,12704.4195,NA,32.43,11.9,0.165995,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-41-57+00-00,2015-03-21T18:41:57+00:00,180.044,4420.07,12705.0473,NA,32.41,11.88,0.202489,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-44-57+00-00,2015-03-21T18:44:57+00:00,180.141,4419.6442,12705.6978,NA,32.4,11.88,0.186891,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-47-57+00-00,2015-03-21T18:47:57+00:00,180.079,4419.2323,12706.326,NA,32.4,11.9,0.131385,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-50-57+00-00,2015-03-21T18:50:57+00:00,180.013,4418.9187,12706.8132,NA,32.4,11.9,0.147362,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-53-58+00-00,2015-03-21T18:53:58+00:00,180.008,4418.4914,12707.4568,NA,32.4,11.89,0.198331,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-56-58+00-00,2015-03-21T18:56:58+00:00,180.124,4418.1669,12707.9438,NA,32.4,11.91,0.199809,31.6467,12,2471.3437336,NA
realtime,2015-03-21T18-59-58+00-00,2015-03-21T18:59:58+00:00,180.076,4417.7402,12708.5724,NA,32.39,11.91,0.180313,31.6467,12,2471.3437336,NA
realtime,2015-03-21T19-02-58+00-00,2015-03-21T19:02:58+00:00,174.481,4417.343,12709.1628,NA,32.38,11.92,0.176261,26.02,12,2471.3437336,NA
realtime,2015-03-21T19-08-33+00-00,2015-03-21T19:08:33+00:00,180.085,4416.5955,12710.2995,NA,32.38,11.89,0.150598,23.8724,12,2471.3437336,NA
realtime,2015-03-21T19-11-34+00-00,2015-03-21T19:11:34+00:00,180.145,4416.2008,12710.891,NA,32.38,11.84,0.225138,23.8724,12,2471.3437336,NA
realtime,2015-03-21T19-14-34+00-00,2015-03-21T19:14:34+00:00,180.121,4415.8773,12711.3766,NA,32.39,11.83,0.206714,23.8724,12,2471.3437336,NA
realtime,2015-03-21T19-17-34+00-00,2015-03-21T19:17:34+00:00,180.078,4415.4809,12711.961,NA,32.38,11.84,0.216855,23.8724,12,2471.3437336,NA
realtime,2015-03-21T19-20-34+00-00,2015-03-21T19:20:34+00:00,180.035,4415.075,12712.5599,NA,32.38,11.87,0.212319,23.8724,12,2471.3437336,NA
realtime,2015-03-21T19-23-35+00-00,2015-03-21T19:23:35+00:00,180.102,4414.6811,12713.1449,NA,32.38,11.84,0.213133,23.8724,12,2471.3437336,NA
realtime,2015-03-21T19-26-35+00-00,2015-03-21T19:26:35+00:00,180.052,4414.2661,12713.771,NA,32.39,11.82,0.216699,23.4673,12,2471.3437336,NA
realtime,2015-03-21T19-29-35+00-00,2015-03-21T19:29:35+00:00,180.059,4413.9451,12714.2547,NA,32.4,11.83,0.216927,23.4673,12,2471.3437336,NA
realtime,2015-03-21T19-32-35+00-00,2015-03-21T19:32:35+00:00,180.125,4413.5293,12714.8866,NA,32.41,11.79,0.212899,23.4673,12,2471.3437336,NA
realtime,2015-03-21T19-35-36+00-00,2015-03-21T19:35:36+00:00,180.05,4413.1347,12715.4789,NA,32.42,11.81,0.214989,23.4673,12,2471.3437336,NA
realtime,2015-03-21T19-38-36+00-00,2015-03-21T19:38:36+00:00,180.108,4412.7366,12716.0813,NA,32.42,11.8,0.215422,23.4673,12,2471.3437336,NA
realtime,2015-03-21T19-41-36+00-00,2015-03-21T19:41:36+00:00,180.095,4412.3429,12716.6785,NA,32.42,11.83,0.216162,23.4673,12,2471.3437336,NA
realtime,2015-03-21T19-44-36+00-00,2015-03-21T19:44:36+00:00,180.019,4412.0315,12717.1659,NA,32.42,11.84,0.217614,23.4673,12,2471.3437336,NA
realtime,2015-03-21T19-47-36+00-00,2015-03-21T19:47:36+00:00,180.014,4411.6287,12717.8051,NA,32.42,11.84,0.203826,23.4673,12,2471.3437336,NA
realtime,2015-03-21T19-50-37+00-00,2015-03-21T19:50:37+00:00,180.132,4411.2512,12718.4075,NA,32.42,11.87,0.192053,23.4673,12,2471.3437336,NA
realtime,2015-03-21T19-53-37+00-00,2015-03-21T19:53:37+00:00,180.098,4410.8706,12719.0086,NA,32.43,11.87,0.199544,23.4673,12,2471.3437336,NA
realtime,2015-03-21T19-56-37+00-00,2015-03-21T19:56:37+00:00,180.133,4410.472,12719.6322,NA,32.43,11.89,0.204054,23.4673,12,2471.3437336,NA
realtime,2015-03-21T19-59-37+00-00,2015-03-21T19:59:37+00:00,180.044,4410.0801,12720.2378,NA,32.43,11.89,0.22268,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-02-38+00-00,2015-03-21T20:02:38+00:00,180.146,4409.783,12720.6989,NA,32.43,11.88,0.215341,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-05-38+00-00,2015-03-21T20:05:38+00:00,180.081,4409.3856,12721.2872,NA,32.43,11.87,0.178775,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-08-38+00-00,2015-03-21T20:08:38+00:00,180.021,4408.9921,12721.8892,NA,32.43,11.86,0.150489,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-11-38+00-00,2015-03-21T20:11:38+00:00,180.012,4408.584,12722.5086,NA,32.43,11.86,0.17462,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-14-38+00-00,2015-03-21T20:14:38+00:00,180.023,4408.189,12723.106,NA,32.43,11.87,0.222349,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-17-39+00-00,2015-03-21T20:17:39+00:00,180.012,4407.7872,12723.6994,NA,32.43,11.88,0.192431,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-20-39+00-00,2015-03-21T20:20:39+00:00,180.055,4407.3991,12724.2726,NA,32.44,11.9,0.115195,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-23-39+00-00,2015-03-21T20:23:39+00:00,180.021,4406.9989,12724.8728,NA,32.44,11.9,0.112136,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-26-39+00-00,2015-03-21T20:26:39+00:00,180.039,4406.6769,12725.3569,NA,32.44,11.91,0.112698,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-29-39+00-00,2015-03-21T20:29:39+00:00,180.015,4406.2481,12725.9985,NA,32.44,11.91,0.234606,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-32-40+00-00,2015-03-21T20:32:40+00:00,180.139,4405.8226,12726.6443,NA,32.44,11.94,0.231267,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-35-40+00-00,2015-03-21T20:35:40+00:00,180.06,4405.493,12727.1316,NA,32.44,11.94,0.22729,23.4673,12,2471.3437336,NA
realtime,2015-03-21T20-38-40+00-00,2015-03-21T20:38:40+00:00,180.093,4405.0606,12727.7795,NA,32.44,11.96,0.220641,26.2623,12,2471.3437336,NA
realtime,2015-03-21T20-41-40+00-00,2015-03-21T20:41:40+00:00,30.455,4405.0209,12727.8376,NA,32.44,11.96,0.227318,36.7739,12,2471.3437336,NA
realtime,2015-03-21T20-56-18+00-00,2015-03-21T20:56:18+00:00,180.1,4402.7918,12731.2259,NA,32.45,12,0.2133,21.5184,12,2471.3437336,NA
realtime,2015-03-21T20-59-18+00-00,2015-03-21T20:59:18+00:00,180.062,4402.3952,12731.8433,NA,32.45,12,0.215773,21.5184,12,2471.3437336,NA
realtime,2015-03-21T21-02-19+00-00,2015-03-21T21:02:19+00:00,180.106,4401.9703,12732.5096,NA,32.45,12.03,0.213019,21.5184,12,2471.3437336,NA
realtime,2015-03-21T21-05-19+00-00,2015-03-21T21:05:19+00:00,180.103,4401.5566,12733.1483,NA,32.45,12.02,0.21149,21.5184,12,2471.3437336,NA
